route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,brigade
17,1,"1_666156^N+","Małe Garbary",1,80069,1,5
17,1,"1_666160^N+","Małe Garbary",1,80069,1,5
17,1,"1_666162^N+","Małe Garbary",1,80069,1,5
17,1,"1_666164^N+","Małe Garbary",1,80069,1,5
17,1,"1_666166^N+","Małe Garbary",1,80069,1,5
17,1,"1_666170^N+","Małe Garbary",1,80069,1,5
17,1,"1_666174^N+","Małe Garbary",1,80069,1,5
17,1,"1_666178^N+","Małe Garbary",1,80069,1,5
17,1,"1_666182^N+","Małe Garbary",1,80069,1,5
17,1,"1_666193^N+","Małe Garbary",1,80069,1,6
17,1,"1_666210^N+","Małe Garbary",1,80069,1,7
17,1,"1_666224^N+","Małe Garbary",1,80069,1,7
17,1,"1_666228^N+","Małe Garbary",1,80069,1,7
17,1,"1_666241^N+","Małe Garbary",1,80069,1,8
17,1,"1_666253^N+","Małe Garbary",1,80069,1,8
17,1,"1_666257^N+","Małe Garbary",1,80069,1,8
17,1,"1_666261^N+","Małe Garbary",1,80069,1,8
17,1,"1_666265^N+","Małe Garbary",1,80069,1,8
17,1,"1_666281^N+","Małe Garbary",1,80069,1,9
17,1,"1_666286^N+","Małe Garbary",1,80069,1,10
17,1,"1_666290^N+","Małe Garbary",1,80069,1,10
17,1,"1_664653^N+","Górczyn PKM",0,80070,1,13
17,1,"1_664863^N+","Górczyn PKM",0,80070,1,1
17,1,"1_664865^N+","Górczyn PKM",0,80070,1,1
17,1,"1_664869^N+","Górczyn PKM",0,80070,1,1
17,1,"1_664871^N+","Górczyn PKM",0,80070,1,1
17,1,"1_664873^N+","Górczyn PKM",0,80070,1,1
17,1,"1_664875^N+","Górczyn PKM",0,80070,1,1
17,1,"1_664877^N+","Górczyn PKM",0,80070,1,1
17,1,"1_664881^N+","Górczyn PKM",0,80070,1,1
17,1,"1_664885^N+","Górczyn PKM",0,80070,1,1
17,1,"1_664894^N+","Górczyn PKM",0,80070,1,11
17,1,"1_664898^N+","Górczyn PKM",0,80070,1,11
17,1,"1_664910^N+","Górczyn PKM",0,80070,1,11
17,1,"1_664914^N+","Górczyn PKM",0,80070,1,11
17,1,"1_664918^N+","Górczyn PKM",0,80070,1,11
17,1,"1_664922^N+","Górczyn PKM",0,80070,1,11
17,1,"1_664926^N+","Górczyn PKM",0,80070,1,11
17,1,"1_664933^N+","Górczyn PKM",0,80070,1,12
17,1,"1_664935^N+","Górczyn PKM",0,80070,1,12
17,1,"1_664939^N+","Górczyn PKM",0,80070,1,12
17,1,"1_664951^N+","Górczyn PKM",0,80070,1,12
17,1,"1_664955^N+","Górczyn PKM",0,80070,1,12
17,1,"1_664959^N+","Górczyn PKM",0,80070,1,12
17,1,"1_664963^N+","Górczyn PKM",0,80070,1,12
17,1,"1_664967^N+","Górczyn PKM",0,80070,1,12
17,1,"1_664974^N+","Górczyn PKM",0,80070,1,14
17,1,"1_664976^N+","Górczyn PKM",0,80070,1,14
17,1,"1_664980^N+","Górczyn PKM",0,80070,1,14
17,1,"1_664982^N+","Górczyn PKM",0,80070,1,14
17,1,"1_664984^N+","Górczyn PKM",0,80070,1,14
17,1,"1_664986^N+","Górczyn PKM",0,80070,1,14
17,1,"1_664988^N+","Górczyn PKM",0,80070,1,14
17,1,"1_664992^N+","Górczyn PKM",0,80070,1,14
17,1,"1_664996^N+","Górczyn PKM",0,80070,1,14
17,1,"1_665000^N+","Górczyn PKM",0,80070,1,14
17,1,"1_665004^N+","Górczyn PKM",0,80070,1,14
17,1,"1_665014^N+","Górczyn PKM",0,80070,1,15
17,1,"1_665018^N+","Górczyn PKM",0,80070,1,15
17,1,"1_665020^N+","Górczyn PKM",0,80070,1,15
17,1,"1_665023^N+","Górczyn PKM",0,80070,1,2
17,1,"1_665027^N+","Górczyn PKM",0,80070,1,2
17,1,"1_665031^N+","Górczyn PKM",0,80070,1,2
17,1,"1_665043^N+","Górczyn PKM",0,80070,1,16
17,1,"1_665047^N+","Górczyn PKM",0,80070,1,16
17,1,"1_665056^N+","Górczyn PKM",0,80070,1,4
17,1,"1_665060^N+","Górczyn PKM",0,80070,1,4
17,1,"1_665062^N+","Górczyn PKM",0,80070,1,4
17,1,"1_665064^N+","Górczyn PKM",0,80070,1,4
17,1,"1_665066^N+","Górczyn PKM",0,80070,1,4
17,1,"1_665070^N+","Górczyn PKM",0,80070,1,4
17,1,"1_665074^N+","Górczyn PKM",0,80070,1,4
17,1,"1_666107^N+","Górczyn PKM",0,80070,1,17
17,1,"1_666109^N+","Górczyn PKM",0,80070,1,17
17,1,"1_666111^N+","Górczyn PKM",0,80070,1,17
17,1,"1_666113^N+","Górczyn PKM",0,80070,1,17
17,1,"1_666115^N+","Górczyn PKM",0,80070,1,17
17,1,"1_666119^N+","Górczyn PKM",0,80070,1,17
17,1,"1_666123^N+","Górczyn PKM",0,80070,1,17
17,1,"1_666127^N+","Górczyn PKM",0,80070,1,17
17,1,"1_666131^N+","Górczyn PKM",0,80070,1,17
17,1,"1_666140^N+","Górczyn PKM",0,80070,1,3
17,1,"1_666144^N+","Górczyn PKM",0,80070,1,3
17,1,"1_666155^N+","Górczyn PKM",0,80070,1,5
17,1,"1_666159^N+","Górczyn PKM",0,80070,1,5
17,1,"1_666161^N+","Górczyn PKM",0,80070,1,5
17,1,"1_666163^N+","Górczyn PKM",0,80070,1,5
17,1,"1_666165^N+","Górczyn PKM",0,80070,1,5
17,1,"1_666169^N+","Górczyn PKM",0,80070,1,5
17,1,"1_666173^N+","Górczyn PKM",0,80070,1,5
17,1,"1_666177^N+","Górczyn PKM",0,80070,1,5
17,1,"1_666181^N+","Górczyn PKM",0,80070,1,5
17,1,"1_666192^N+","Górczyn PKM",0,80070,1,6
17,1,"1_666209^N+","Górczyn PKM",0,80070,1,7
17,1,"1_666223^N+","Górczyn PKM",0,80070,1,7
17,1,"1_666227^N+","Górczyn PKM",0,80070,1,7
17,1,"1_666240^N+","Górczyn PKM",0,80070,1,8
17,1,"1_666252^N+","Górczyn PKM",0,80070,1,8
17,1,"1_666256^N+","Górczyn PKM",0,80070,1,8
17,1,"1_666260^N+","Górczyn PKM",0,80070,1,8
17,1,"1_666264^N+","Górczyn PKM",0,80070,1,8
17,1,"1_666268^N+","Górczyn PKM",0,80070,1,8
17,1,"1_666280^N+","Górczyn PKM",0,80070,1,9
17,1,"1_666285^N+","Górczyn PKM",0,80070,1,10
17,1,"1_666289^N+","Górczyn PKM",0,80070,1,10
17,1,"1_666293^N+","Górczyn PKM",0,80070,1,10
17,1,"1_664892^N","Górczyn PKM",0,80350,1,11
17,1,"1_665039^N","Górczyn PKM",0,80350,1,16
17,1,"1_664862^N","Małe Garbary",1,80351,1,1
17,1,"1_664932^N","Małe Garbary",1,80351,1,12
17,1,"1_664973^N","Małe Garbary",1,80351,1,14
17,1,"1_664649^N","Górczyn PKM",0,80352,1,13
17,1,"1_665012^N","Górczyn PKM",0,80352,1,15
17,1,"1_665055^N","Małe Garbary",1,80353,1,4
17,1,"1_664927^G,N","Krauthofera",1,80356,1,11
17,1,"1_664968^G,N","Krauthofera",1,80356,1,12
17,1,"1_666145^G,N","Krauthofera",1,80356,1,3
17,1,"1_666269^G,N","Krauthofera",1,80356,1,8
17,1,"1_666133^G,N","Głogowska/Hetmańska",0,80358,1,17
17,3,"3_668674^N+","Małe Garbary",1,80069,1,1
17,3,"3_668678^N+","Małe Garbary",1,80069,1,1
17,3,"3_668682^N+","Małe Garbary",1,80069,1,1
17,3,"3_668686^N+","Małe Garbary",1,80069,1,1
17,3,"3_668690^N+","Małe Garbary",1,80069,1,1
17,3,"3_668694^N+","Małe Garbary",1,80069,1,1
17,3,"3_668698^N+","Małe Garbary",1,80069,1,1
17,3,"3_668702^N+","Małe Garbary",1,80069,1,1
17,3,"3_668706^N+","Małe Garbary",1,80069,1,1
17,3,"3_668716^N+","Małe Garbary",1,80069,1,2
17,3,"3_668720^N+","Małe Garbary",1,80069,1,2
17,3,"3_668724^N+","Małe Garbary",1,80069,1,2
17,3,"3_668728^N+","Małe Garbary",1,80069,1,2
17,3,"3_668732^N+","Małe Garbary",1,80069,1,2
17,3,"3_668736^N+","Małe Garbary",1,80069,1,2
17,3,"3_668740^N+","Małe Garbary",1,80069,1,2
17,3,"3_668744^N+","Małe Garbary",1,80069,1,2
17,3,"3_668748^N+","Małe Garbary",1,80069,1,2
17,3,"3_668759^N+","Małe Garbary",1,80069,1,3
17,3,"3_668763^N+","Małe Garbary",1,80069,1,3
17,3,"3_668767^N+","Małe Garbary",1,80069,1,3
17,3,"3_668771^N+","Małe Garbary",1,80069,1,3
17,3,"3_668775^N+","Małe Garbary",1,80069,1,3
17,3,"3_668779^N+","Małe Garbary",1,80069,1,3
17,3,"3_668783^N+","Małe Garbary",1,80069,1,3
17,3,"3_668787^N+","Małe Garbary",1,80069,1,3
17,3,"3_668791^N+","Małe Garbary",1,80069,1,3
17,3,"3_668802^N+","Małe Garbary",1,80069,1,4
17,3,"3_668806^N+","Małe Garbary",1,80069,1,4
17,3,"3_668810^N+","Małe Garbary",1,80069,1,4
17,3,"3_668814^N+","Małe Garbary",1,80069,1,4
17,3,"3_668818^N+","Małe Garbary",1,80069,1,4
17,3,"3_668822^N+","Małe Garbary",1,80069,1,4
17,3,"3_668826^N+","Małe Garbary",1,80069,1,4
17,3,"3_668830^N+","Małe Garbary",1,80069,1,4
17,3,"3_668834^N+","Małe Garbary",1,80069,1,4
17,3,"3_669372^N+","Małe Garbary",1,80069,1,5
17,3,"3_669376^N+","Małe Garbary",1,80069,1,5
17,3,"3_669380^N+","Małe Garbary",1,80069,1,5
17,3,"3_669384^N+","Małe Garbary",1,80069,1,5
17,3,"3_669388^N+","Małe Garbary",1,80069,1,5
17,3,"3_669392^N+","Małe Garbary",1,80069,1,5
17,3,"3_669396^N+","Małe Garbary",1,80069,1,5
17,3,"3_669400^N+","Małe Garbary",1,80069,1,5
17,3,"3_669404^N+","Małe Garbary",1,80069,1,5
17,3,"3_669415^N+","Małe Garbary",1,80069,1,6
17,3,"3_669419^N+","Małe Garbary",1,80069,1,6
17,3,"3_669423^N+","Małe Garbary",1,80069,1,6
17,3,"3_669427^N+","Małe Garbary",1,80069,1,6
17,3,"3_669431^N+","Małe Garbary",1,80069,1,6
17,3,"3_669435^N+","Małe Garbary",1,80069,1,6
17,3,"3_669439^N+","Małe Garbary",1,80069,1,6
17,3,"3_669443^N+","Małe Garbary",1,80069,1,6
17,3,"3_669447^N+","Małe Garbary",1,80069,1,6
17,3,"3_668677^N+","Górczyn PKM",0,80070,1,1
17,3,"3_668681^N+","Górczyn PKM",0,80070,1,1
17,3,"3_668685^N+","Górczyn PKM",0,80070,1,1
17,3,"3_668689^N+","Górczyn PKM",0,80070,1,1
17,3,"3_668693^N+","Górczyn PKM",0,80070,1,1
17,3,"3_668697^N+","Górczyn PKM",0,80070,1,1
17,3,"3_668701^N+","Górczyn PKM",0,80070,1,1
17,3,"3_668705^N+","Górczyn PKM",0,80070,1,1
17,3,"3_668709^N+","Górczyn PKM",0,80070,1,1
17,3,"3_668719^N+","Górczyn PKM",0,80070,1,2
17,3,"3_668723^N+","Górczyn PKM",0,80070,1,2
17,3,"3_668727^N+","Górczyn PKM",0,80070,1,2
17,3,"3_668731^N+","Górczyn PKM",0,80070,1,2
17,3,"3_668735^N+","Górczyn PKM",0,80070,1,2
17,3,"3_668739^N+","Górczyn PKM",0,80070,1,2
17,3,"3_668743^N+","Górczyn PKM",0,80070,1,2
17,3,"3_668747^N+","Górczyn PKM",0,80070,1,2
17,3,"3_668751^N+","Górczyn PKM",0,80070,1,2
17,3,"3_668758^N+","Górczyn PKM",0,80070,1,3
17,3,"3_668762^N+","Górczyn PKM",0,80070,1,3
17,3,"3_668766^N+","Górczyn PKM",0,80070,1,3
17,3,"3_668770^N+","Górczyn PKM",0,80070,1,3
17,3,"3_668774^N+","Górczyn PKM",0,80070,1,3
17,3,"3_668778^N+","Górczyn PKM",0,80070,1,3
17,3,"3_668782^N+","Górczyn PKM",0,80070,1,3
17,3,"3_668786^N+","Górczyn PKM",0,80070,1,3
17,3,"3_668790^N+","Górczyn PKM",0,80070,1,3
17,3,"3_668794^N+","Górczyn PKM",0,80070,1,3
17,3,"3_668801^N+","Górczyn PKM",0,80070,1,4
17,3,"3_668805^N+","Górczyn PKM",0,80070,1,4
17,3,"3_668809^N+","Górczyn PKM",0,80070,1,4
17,3,"3_668813^N+","Górczyn PKM",0,80070,1,4
17,3,"3_668817^N+","Górczyn PKM",0,80070,1,4
17,3,"3_668821^N+","Górczyn PKM",0,80070,1,4
17,3,"3_668825^N+","Górczyn PKM",0,80070,1,4
17,3,"3_668829^N+","Górczyn PKM",0,80070,1,4
17,3,"3_668833^N+","Górczyn PKM",0,80070,1,4
17,3,"3_669371^N+","Górczyn PKM",0,80070,1,5
17,3,"3_669375^N+","Górczyn PKM",0,80070,1,5
17,3,"3_669379^N+","Górczyn PKM",0,80070,1,5
17,3,"3_669383^N+","Górczyn PKM",0,80070,1,5
17,3,"3_669387^N+","Górczyn PKM",0,80070,1,5
17,3,"3_669391^N+","Górczyn PKM",0,80070,1,5
17,3,"3_669395^N+","Górczyn PKM",0,80070,1,5
17,3,"3_669399^N+","Górczyn PKM",0,80070,1,5
17,3,"3_669403^N+","Górczyn PKM",0,80070,1,5
17,3,"3_669414^N+","Górczyn PKM",0,80070,1,6
17,3,"3_669418^N+","Górczyn PKM",0,80070,1,6
17,3,"3_669422^N+","Górczyn PKM",0,80070,1,6
17,3,"3_669426^N+","Górczyn PKM",0,80070,1,6
17,3,"3_669430^N+","Górczyn PKM",0,80070,1,6
17,3,"3_669434^N+","Górczyn PKM",0,80070,1,6
17,3,"3_669438^N+","Górczyn PKM",0,80070,1,6
17,3,"3_669442^N+","Górczyn PKM",0,80070,1,6
17,3,"3_669446^N+","Górczyn PKM",0,80070,1,6
17,3,"3_668673^N","Górczyn PKM",0,80350,1,1
17,3,"3_668715^N","Górczyn PKM",0,80350,1,2
17,3,"3_668757^N","Małe Garbary",1,80351,1,3
17,3,"3_668800^N","Małe Garbary",1,80351,1,4
17,3,"3_668710^G,N","Krauthofera",1,80356,1,1
17,3,"3_668752^G,N","Krauthofera",1,80356,1,2
17,3,"3_668795^G,N","Krauthofera",1,80356,1,3
17,3,"3_669448^G,N","Głogowska/Hetmańska",0,80358,1,6
17,4,"4_671162^N+","Małe Garbary",1,80069,1,1
17,4,"4_671164^N+","Małe Garbary",1,80069,1,1
17,4,"4_671168^N+","Małe Garbary",1,80069,1,1
17,4,"4_671172^N+","Małe Garbary",1,80069,1,1
17,4,"4_671176^N+","Małe Garbary",1,80069,1,1
17,4,"4_671180^N+","Małe Garbary",1,80069,1,1
17,4,"4_671184^N+","Małe Garbary",1,80069,1,1
17,4,"4_671194^N+","Małe Garbary",1,80069,1,2
17,4,"4_671196^N+","Małe Garbary",1,80069,1,2
17,4,"4_671198^N+","Małe Garbary",1,80069,1,2
17,4,"4_671200^N+","Małe Garbary",1,80069,1,2
17,4,"4_671202^N+","Małe Garbary",1,80069,1,2
17,4,"4_671206^N+","Małe Garbary",1,80069,1,2
17,4,"4_671210^N+","Małe Garbary",1,80069,1,2
17,4,"4_671214^N+","Małe Garbary",1,80069,1,2
17,4,"4_671218^N+","Małe Garbary",1,80069,1,2
17,4,"4_671222^N+","Małe Garbary",1,80069,1,2
17,4,"4_671233^N+","Małe Garbary",1,80069,1,3
17,4,"4_671235^N+","Małe Garbary",1,80069,1,3
17,4,"4_671237^N+","Małe Garbary",1,80069,1,3
17,4,"4_671239^N+","Małe Garbary",1,80069,1,3
17,4,"4_671241^N+","Małe Garbary",1,80069,1,3
17,4,"4_671245^N+","Małe Garbary",1,80069,1,3
17,4,"4_671249^N+","Małe Garbary",1,80069,1,3
17,4,"4_671253^N+","Małe Garbary",1,80069,1,3
17,4,"4_671257^N+","Małe Garbary",1,80069,1,3
17,4,"4_671261^N+","Małe Garbary",1,80069,1,3
17,4,"4_671816^N+","Małe Garbary",1,80069,1,4
17,4,"4_671820^N+","Małe Garbary",1,80069,1,4
17,4,"4_671824^N+","Małe Garbary",1,80069,1,4
17,4,"4_671828^N+","Małe Garbary",1,80069,1,4
17,4,"4_671832^N+","Małe Garbary",1,80069,1,4
17,4,"4_671836^N+","Małe Garbary",1,80069,1,4
17,4,"4_671857^N+","Małe Garbary",1,80069,1,6
17,4,"4_671861^N+","Małe Garbary",1,80069,1,6
17,4,"4_671865^N+","Małe Garbary",1,80069,1,6
17,4,"4_671869^N+","Małe Garbary",1,80069,1,6
17,4,"4_671873^N+","Małe Garbary",1,80069,1,6
17,4,"4_671877^N+","Małe Garbary",1,80069,1,6
17,4,"4_672566^N+","Małe Garbary",1,80069,1,5
17,4,"4_672570^N+","Małe Garbary",1,80069,1,5
17,4,"4_672574^N+","Małe Garbary",1,80069,1,5
17,4,"4_672578^N+","Małe Garbary",1,80069,1,5
17,4,"4_672582^N+","Małe Garbary",1,80069,1,5
17,4,"4_672586^N+","Małe Garbary",1,80069,1,5
17,4,"4_671163^N+","Górczyn PKM",0,80070,1,1
17,4,"4_671167^N+","Górczyn PKM",0,80070,1,1
17,4,"4_671171^N+","Górczyn PKM",0,80070,1,1
17,4,"4_671175^N+","Górczyn PKM",0,80070,1,1
17,4,"4_671179^N+","Górczyn PKM",0,80070,1,1
17,4,"4_671183^N+","Górczyn PKM",0,80070,1,1
17,4,"4_671187^N+","Górczyn PKM",0,80070,1,1
17,4,"4_671195^N+","Górczyn PKM",0,80070,1,2
17,4,"4_671197^N+","Górczyn PKM",0,80070,1,2
17,4,"4_671199^N+","Górczyn PKM",0,80070,1,2
17,4,"4_671201^N+","Górczyn PKM",0,80070,1,2
17,4,"4_671205^N+","Górczyn PKM",0,80070,1,2
17,4,"4_671209^N+","Górczyn PKM",0,80070,1,2
17,4,"4_671213^N+","Górczyn PKM",0,80070,1,2
17,4,"4_671217^N+","Górczyn PKM",0,80070,1,2
17,4,"4_671221^N+","Górczyn PKM",0,80070,1,2
17,4,"4_671225^N+","Górczyn PKM",0,80070,1,2
17,4,"4_671232^N+","Górczyn PKM",0,80070,1,3
17,4,"4_671234^N+","Górczyn PKM",0,80070,1,3
17,4,"4_671236^N+","Górczyn PKM",0,80070,1,3
17,4,"4_671238^N+","Górczyn PKM",0,80070,1,3
17,4,"4_671240^N+","Górczyn PKM",0,80070,1,3
17,4,"4_671244^N+","Górczyn PKM",0,80070,1,3
17,4,"4_671248^N+","Górczyn PKM",0,80070,1,3
17,4,"4_671252^N+","Górczyn PKM",0,80070,1,3
17,4,"4_671256^N+","Górczyn PKM",0,80070,1,3
17,4,"4_671260^N+","Górczyn PKM",0,80070,1,3
17,4,"4_671264^N+","Górczyn PKM",0,80070,1,3
17,4,"4_671815^N+","Górczyn PKM",0,80070,1,4
17,4,"4_671819^N+","Górczyn PKM",0,80070,1,4
17,4,"4_671823^N+","Górczyn PKM",0,80070,1,4
17,4,"4_671827^N+","Górczyn PKM",0,80070,1,4
17,4,"4_671831^N+","Górczyn PKM",0,80070,1,4
17,4,"4_671835^N+","Górczyn PKM",0,80070,1,4
17,4,"4_671856^N+","Górczyn PKM",0,80070,1,6
17,4,"4_671860^N+","Górczyn PKM",0,80070,1,6
17,4,"4_671864^N+","Górczyn PKM",0,80070,1,6
17,4,"4_671868^N+","Górczyn PKM",0,80070,1,6
17,4,"4_671872^N+","Górczyn PKM",0,80070,1,6
17,4,"4_671876^N+","Górczyn PKM",0,80070,1,6
17,4,"4_672565^N+","Górczyn PKM",0,80070,1,5
17,4,"4_672569^N+","Górczyn PKM",0,80070,1,5
17,4,"4_672573^N+","Górczyn PKM",0,80070,1,5
17,4,"4_672577^N+","Górczyn PKM",0,80070,1,5
17,4,"4_672581^N+","Górczyn PKM",0,80070,1,5
17,4,"4_672585^N+","Górczyn PKM",0,80070,1,5
17,4,"4_671161^N","Górczyn PKM",0,80350,1,1
17,4,"4_671193^N","Górczyn PKM",0,80350,1,2
17,4,"4_671231^N","Małe Garbary",1,80351,1,3
17,4,"4_671188^G,N","Krauthofera",1,80356,1,1
17,4,"4_671226^G,N","Krauthofera",1,80356,1,2
17,4,"4_671265^G,N","Krauthofera",1,80356,1,3
17,4,"4_671878^G,N","Głogowska/Hetmańska",0,80358,1,6
17,5,"5_674325^N+","Małe Garbary",1,80069,1,13
17,5,"5_674329^N+","Małe Garbary",1,80069,1,13
17,5,"5_674529^N+","Małe Garbary",1,80069,1,1
17,5,"5_674531^N+","Małe Garbary",1,80069,1,1
17,5,"5_674535^N+","Małe Garbary",1,80069,1,1
17,5,"5_674537^N+","Małe Garbary",1,80069,1,1
17,5,"5_674539^N+","Małe Garbary",1,80069,1,1
17,5,"5_674541^N+","Małe Garbary",1,80069,1,1
17,5,"5_674543^N+","Małe Garbary",1,80069,1,1
17,5,"5_674547^N+","Małe Garbary",1,80069,1,1
17,5,"5_674551^N+","Małe Garbary",1,80069,1,1
17,5,"5_674558^N+","Małe Garbary",1,80069,1,11
17,5,"5_674560^N+","Małe Garbary",1,80069,1,11
17,5,"5_674564^N+","Małe Garbary",1,80069,1,11
17,5,"5_674576^N+","Małe Garbary",1,80069,1,11
17,5,"5_674580^N+","Małe Garbary",1,80069,1,11
17,5,"5_674584^N+","Małe Garbary",1,80069,1,11
17,5,"5_674588^N+","Małe Garbary",1,80069,1,11
17,5,"5_674599^N+","Małe Garbary",1,80069,1,12
17,5,"5_674601^N+","Małe Garbary",1,80069,1,12
17,5,"5_674605^N+","Małe Garbary",1,80069,1,12
17,5,"5_674617^N+","Małe Garbary",1,80069,1,12
17,5,"5_674621^N+","Małe Garbary",1,80069,1,12
17,5,"5_674625^N+","Małe Garbary",1,80069,1,12
17,5,"5_674629^N+","Małe Garbary",1,80069,1,12
17,5,"5_674640^N+","Małe Garbary",1,80069,1,14
17,5,"5_674642^N+","Małe Garbary",1,80069,1,14
17,5,"5_674646^N+","Małe Garbary",1,80069,1,14
17,5,"5_674648^N+","Małe Garbary",1,80069,1,14
17,5,"5_674650^N+","Małe Garbary",1,80069,1,14
17,5,"5_674652^N+","Małe Garbary",1,80069,1,14
17,5,"5_674654^N+","Małe Garbary",1,80069,1,14
17,5,"5_674658^N+","Małe Garbary",1,80069,1,14
17,5,"5_674662^N+","Małe Garbary",1,80069,1,14
17,5,"5_674666^N+","Małe Garbary",1,80069,1,14
17,5,"5_674670^N+","Małe Garbary",1,80069,1,14
17,5,"5_674678^N+","Małe Garbary",1,80069,1,15
17,5,"5_674680^N+","Małe Garbary",1,80069,1,15
17,5,"5_674684^N+","Małe Garbary",1,80069,1,15
17,5,"5_674687^N+","Małe Garbary",1,80069,1,2
17,5,"5_674689^N+","Małe Garbary",1,80069,1,2
17,5,"5_674693^N+","Małe Garbary",1,80069,1,2
17,5,"5_674697^N+","Małe Garbary",1,80069,1,2
17,5,"5_674705^N+","Małe Garbary",1,80069,1,16
17,5,"5_674709^N+","Małe Garbary",1,80069,1,16
17,5,"5_674713^N+","Małe Garbary",1,80069,1,16
17,5,"5_674722^N+","Małe Garbary",1,80069,1,4
17,5,"5_674726^N+","Małe Garbary",1,80069,1,4
17,5,"5_674728^N+","Małe Garbary",1,80069,1,4
17,5,"5_674730^N+","Małe Garbary",1,80069,1,4
17,5,"5_674732^N+","Małe Garbary",1,80069,1,4
17,5,"5_674736^N+","Małe Garbary",1,80069,1,4
17,5,"5_674740^N+","Małe Garbary",1,80069,1,4
17,5,"5_675773^N+","Małe Garbary",1,80069,1,17
17,5,"5_675775^N+","Małe Garbary",1,80069,1,17
17,5,"5_675777^N+","Małe Garbary",1,80069,1,17
17,5,"5_675779^N+","Małe Garbary",1,80069,1,17
17,5,"5_675781^N+","Małe Garbary",1,80069,1,17
17,5,"5_675785^N+","Małe Garbary",1,80069,1,17
17,5,"5_675789^N+","Małe Garbary",1,80069,1,17
17,5,"5_675793^N+","Małe Garbary",1,80069,1,17
17,5,"5_675797^N+","Małe Garbary",1,80069,1,17
17,5,"5_675806^N+","Małe Garbary",1,80069,1,3
17,5,"5_675821^N+","Małe Garbary",1,80069,1,5
17,5,"5_675825^N+","Małe Garbary",1,80069,1,5
17,5,"5_675827^N+","Małe Garbary",1,80069,1,5
17,5,"5_675829^N+","Małe Garbary",1,80069,1,5
17,5,"5_675831^N+","Małe Garbary",1,80069,1,5
17,5,"5_675835^N+","Małe Garbary",1,80069,1,5
17,5,"5_675839^N+","Małe Garbary",1,80069,1,5
17,5,"5_675843^N+","Małe Garbary",1,80069,1,5
17,5,"5_675847^N+","Małe Garbary",1,80069,1,5
17,5,"5_675858^N+","Małe Garbary",1,80069,1,6
17,5,"5_675875^N+","Małe Garbary",1,80069,1,7
17,5,"5_675889^N+","Małe Garbary",1,80069,1,7
17,5,"5_675893^N+","Małe Garbary",1,80069,1,7
17,5,"5_675906^N+","Małe Garbary",1,80069,1,8
17,5,"5_675918^N+","Małe Garbary",1,80069,1,8
17,5,"5_675922^N+","Małe Garbary",1,80069,1,8
17,5,"5_675926^N+","Małe Garbary",1,80069,1,8
17,5,"5_675930^N+","Małe Garbary",1,80069,1,8
17,5,"5_675946^N+","Małe Garbary",1,80069,1,9
17,5,"5_675951^N+","Małe Garbary",1,80069,1,10
17,5,"5_675955^N+","Małe Garbary",1,80069,1,10
17,5,"5_674328^N+","Górczyn PKM",0,80070,1,13
17,5,"5_674528^N+","Górczyn PKM",0,80070,1,1
17,5,"5_674530^N+","Górczyn PKM",0,80070,1,1
17,5,"5_674534^N+","Górczyn PKM",0,80070,1,1
17,5,"5_674536^N+","Górczyn PKM",0,80070,1,1
17,5,"5_674538^N+","Górczyn PKM",0,80070,1,1
17,5,"5_674540^N+","Górczyn PKM",0,80070,1,1
17,5,"5_674542^N+","Górczyn PKM",0,80070,1,1
17,5,"5_674546^N+","Górczyn PKM",0,80070,1,1
17,5,"5_674550^N+","Górczyn PKM",0,80070,1,1
17,5,"5_674559^N+","Górczyn PKM",0,80070,1,11
17,5,"5_674563^N+","Górczyn PKM",0,80070,1,11
17,5,"5_674575^N+","Górczyn PKM",0,80070,1,11
17,5,"5_674579^N+","Górczyn PKM",0,80070,1,11
17,5,"5_674583^N+","Górczyn PKM",0,80070,1,11
17,5,"5_674587^N+","Górczyn PKM",0,80070,1,11
17,5,"5_674591^N+","Górczyn PKM",0,80070,1,11
17,5,"5_674598^N+","Górczyn PKM",0,80070,1,12
17,5,"5_674600^N+","Górczyn PKM",0,80070,1,12
17,5,"5_674604^N+","Górczyn PKM",0,80070,1,12
17,5,"5_674616^N+","Górczyn PKM",0,80070,1,12
17,5,"5_674620^N+","Górczyn PKM",0,80070,1,12
17,5,"5_674624^N+","Górczyn PKM",0,80070,1,12
17,5,"5_674628^N+","Górczyn PKM",0,80070,1,12
17,5,"5_674632^N+","Górczyn PKM",0,80070,1,12
17,5,"5_674639^N+","Górczyn PKM",0,80070,1,14
17,5,"5_674641^N+","Górczyn PKM",0,80070,1,14
17,5,"5_674645^N+","Górczyn PKM",0,80070,1,14
17,5,"5_674647^N+","Górczyn PKM",0,80070,1,14
17,5,"5_674649^N+","Górczyn PKM",0,80070,1,14
17,5,"5_674651^N+","Górczyn PKM",0,80070,1,14
17,5,"5_674653^N+","Górczyn PKM",0,80070,1,14
17,5,"5_674657^N+","Górczyn PKM",0,80070,1,14
17,5,"5_674661^N+","Górczyn PKM",0,80070,1,14
17,5,"5_674665^N+","Górczyn PKM",0,80070,1,14
17,5,"5_674669^N+","Górczyn PKM",0,80070,1,14
17,5,"5_674679^N+","Górczyn PKM",0,80070,1,15
17,5,"5_674683^N+","Górczyn PKM",0,80070,1,15
17,5,"5_674685^N+","Górczyn PKM",0,80070,1,15
